"ACH-000288","ACH-001388","ACH-001389","ACH-001393","ACH-001395","ACH-001419","ACH-000017","ACH-000019","ACH-000028","ACH-000044","ACH-000097","ACH-000111","ACH-000117","ACH-000147","ACH-000148","ACH-000196","ACH-000212","ACH-000223","ACH-000248","ACH-000258","ACH-000276","ACH-000277","ACH-000330","ACH-000349","ACH-000352","ACH-000374","ACH-000536","ACH-000554","ACH-000568","ACH-000573","ACH-000621","ACH-000624","ACH-000643","ACH-000668","ACH-000691","ACH-000699","ACH-000711","ACH-000721","ACH-000725","ACH-000755","ACH-000759","ACH-000768","ACH-000783","ACH-000818","ACH-000828","ACH-000849","ACH-000856","ACH-000857","ACH-000859","ACH-000876","ACH-000902","ACH-000910","ACH-000927","ACH-000930","ACH-000934","ACH-001390","ACH-001391","ACH-001392","ACH-001394","ACH-001396","ACH-001819","ACH-001820","ACH-000043","ACH-000049","ACH-000064","ACH-000071","ACH-000079","ACH-000119","ACH-000125","ACH-000154","ACH-000165","ACH-000170","ACH-000175","ACH-000180","ACH-000185","ACH-000194","ACH-000224","ACH-000229","ACH-000230","ACH-000275","ACH-000284","ACH-000340","ACH-000413","ACH-000494","ACH-000526","ACH-000529","ACH-000531","ACH-000642","ACH-000797","ACH-000850","ACH-001142","ACH-001207","ACH-001310","ACH-002462","ACH-002463","ACH-002464","ACH-002465","ACH-002466","ACH-002467","ACH-000063","ACH-000083","ACH-000088","ACH-000131","ACH-000134","ACH-000135","ACH-000184","ACH-000199","ACH-000214","ACH-000240","ACH-000306","ACH-000539","ACH-000540","ACH-000742"
0.0285691521967709,0.137503523749935,0,0,0,0.0426443374084937,0.53605290024021,0.659924558402378,0.0426443374084937,1.6915341649192,0.070389327891398,0.0426443374084937,2.36737106564853,0.16349873228288,0,0.0285691521967709,0.0285691521967709,0.411426245726465,3.19692173382033,0.0565835283663675,0.0285691521967709,0.0285691521967709,0.0565835283663675,0.137503523749935,3.09761079662642,0.0565835283663675,0.214124805352847,2.76128527336162,1.83592407425437,0.01435529297707,0.0285691521967709,0.0565835283663675,0.0426443374084937,0.16349873228288,0.333423733725192,0.0285691521967709,0.01435529297707,0,0,0.0976107966264223,4.77082904603249,0,0.0426443374084937,0.31034012061215,0.0426443374084937,0.0565835283663675,0,0.070389327891398,0.27500704749987,5.83769100042856,0.0565835283663675,0,0.0565835283663675,0.238786859587116,0,0.0976107966264223,0.0285691521967709,0.823749360308273,0.0976107966264223,0,0,0.0285691521967709,0.01435529297707,0.0426443374084937,0.0426443374084937,0,0.0976107966264223,0,0.0565835283663675,0.0426443374084937,0.0426443374084937,0.0285691521967709,0.0285691521967709,0,0,0,0,0,0,0.01435529297707,0.0426443374084937,0,0,0,0,0.0840642647884745,0.0285691521967709,0.0976107966264223,0,0,0.0285691521967709,0,0.01435529297707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070389327891398,0,0,0.01435529297707,0,0.111031312388744
0.01435529297707,0,0.070389327891398,0,0.0565835283663675,0.0285691521967709,0.0285691521967709,0.0426443374084937,0.01435529297707,0.0285691521967709,0.0285691521967709,0.0565835283663675,0.01435529297707,0.0285691521967709,0.0565835283663675,0.070389327891398,3.14893410452634,0,0.070389327891398,0.0840642647884745,1.66448284036468,0.0426443374084937,0.0285691521967709,0.0285691521967709,0.0285691521967709,0.411426245726465,0.0565835283663675,0.0565835283663675,0.485426827170242,0.214124805352847,0.0426443374084937,0.432959407276106,0.84799690655495,0.01435529297707,0.0976107966264223,0.124328135002202,0.565597175854225,0.01435529297707,0.0565835283663675,0.01435529297707,0.0426443374084937,0.0840642647884745,0.0285691521967709,0.0426443374084937,0,0.0426443374084937,0.189033824390017,2.38128337250378,0.27500704749987,0.124328135002202,0,0.0840642647884745,0.0565835283663675,0.333423733725192,0.344828496997441,0.070389327891398,0,0.0565835283663675,0.150559676575381,0,0.0285691521967709,0.01435529297707,2.78240856492737,0,0.238786859587116,0.070389327891398,0.831877241191673,0.505890929729957,0.632268215499513,2.41683974191283,1.76977173924945,0.0976107966264223,0.27500704749987,1.54101915313356,3.0071955014042,0.422233000683048,1.71369581484336,0.0285691521967709,0.22650852980868,0.070389327891398,2.95419631038688,0.505890929729957,0.0285691521967709,0.070389327891398,0.0840642647884745,0.137503523749935,0.505890929729957,0.0840642647884745,6.14974711950468,0.238786859587116,1.80322703643493,0.31034012061215,0.01435529297707,0.356143810225275,0.0565835283663675,0.0840642647884745,0.0285691521967709,0.0285691521967709,0.214124805352847,0.111031312388744,1.23266075679027,0.432959407276106,0.910732661902913,0.176322772640463,0.0976107966264223,0.176322772640463,0.22650852980868,0.75702324650746,0.565597175854225,0.27500704749987,4.92409988564074,0.250961573533219,3.55090066464752
0.176322772640463,1.34482849699744,2.4276061727819,5.73903797911741,4.611172380044,4.45877569908024,5.53075745746122,4.67525138605026,5.66049513188851,6.41970742081027,6.68088692071969,4.52105073690096,4.37503943134692,5.87798958538721,0.111031312388744,5.65506555119503,1.87578006306849,3.16832111573972,0.632268215499513,5.83086375675176,4.40667271575583,5.48155728070859,4.79805051476751,6.37260391520448,5.34127418369217,4.4988890869768,2.99819550315325,5.38784501296558,6.30578816681099,3.99004721957379,0.214124805352847,1.4905701304462,5.48220292629596,3.66448284036468,4.61470984411521,0.400537929583729,1.46988597627446,3.48284828306847,6.96382088399119,5.71204544855369,4.97315203787724,1.91838623444635,5.99525837340469,6.10747864662662,6.37747084284965,5.47476049957678,1.75702324650746,4.1586601753465,4.36457243229586,5.08023127201926,6.56498780095989,5.65764000520782,5.94556088599388,0.84799690655495,5.78502736223547,2.49825086752783,1.73984810269933,4.60703434594862,2.73768676140986,6.44575980445338,4.99729240763651,5.2137360959228,0.111031312388744,2.3305584000308,4.74362267606766,0.124328135002202,0.526068811667588,0.27500704749987,0.464668267003444,0.650764559116902,0.333423733725192,5.24260250592898,0.27500704749987,1.20163386116965,1.74846123300404,1.33342373372519,0.111031312388744,0.454175893185802,0.0565835283663675,0.189033824390017,0.0285691521967709,0.613531652917927,0.422233000683048,3.73876783680019,0.263034405833794,0.263034405833794,0.20163386116965,1.58014548442338,0.01435529297707,0.790772037862,0.613531652917927,0.0565835283663675,1.13093086982645,0,0.333423733725192,0,0,0,0.0976107966264223,0.37851162325373,0.53605290024021,0.31034012061215,0.526068811667588,0.111031312388744,0.432959407276106,0.111031312388744,0.250961573533219,0.01435529297707,0.367371065648529,0.0426443374084937,0.0285691521967709,0.622930350920177,0.27500704749987
5.48252564076792,0.333423733725192,6.0639343057541,4.57893871309339,0.238786859587116,3.41818994794577,0.84799690655495,6.9114519116266,5.16832111573972,0.516015147003665,1.11769504266975,0.263034405833794,1.31034012061215,0.250961573533219,8.30692750242601,0.321928094887362,8.60640521269779,3.08406426478847,0.910732661902913,0.0565835283663675,2.42223300068305,0.443606651475615,0.704871964456353,2.877744249949,1.81147103052984,0.250961573533219,0.250961573533219,4.0071955014042,2.91073266190291,1.48542682717024,5.15663931069209,4.46988597627446,2.81557542886257,4.80992886572143,0.150559676575381,1.20163386116965,4.3305584000308,7.30852106219326,0.678071905112638,2.27202318906105,0.704871964456353,5.91073266190291,3.38128337250378,0.485426827170242,0.333423733725192,4.2585189247113,7.53939148509304,5.00898878322726,5.04832338653781,4.31034012061215,0.485426827170242,0.150559676575381,0.367371065648529,2.17632277264046,1.28688114778816,0.111031312388744,5.16349873228288,0.0840642647884745,6.83617662480922,0.485426827170242,0.526068811667588,0,6.44592529857927,4.17951105027151,3.8923910259134,6.22612314312524,5.12845838414693,7.45532722030456,6.99898524825889,5.76977173924945,6.63894266890881,3.47508488294878,6.37033867703977,4.77135740899056,5.8250223640447,6.07167687375186,3.82476785314329,5.34340782229781,5.67750824226472,7.18665901720211,6.35807972334892,6.78489653520832,3.64961545906341,7.01200990087091,8.89893387178017,6.38646609286931,5.98162436069636,2.77820857639809,7.10590850857116,6.53574194107511,5.72628628972067,5.30231905094883,6.74267995815442,6.50430258316317,5.61412086878925,6.09381367340273,6.18982455888002,6.13791332208841,5.82119997805645,6.70570149684579,4.8870377914192,7.9990416420844,6.08172309064488,7.89068987768527,6.93746210071644,4.60169651648096,5.46368784220126,7.59170933316174,6.30103884990315,3.66220549965362,6.18824265626441,4.45746296464855,5.65133876610593
0.722466024471091,0.0426443374084937,0.250961573533219,0,0.286881147788161,0.454175893185802,0.27500704749987,0.422233000683048,0.27500704749987,0.641546029087524,0.604071323668861,0.422233000683048,0.344828496997441,0.22650852980868,5.37538702682888,0.575312330687437,0.22650852980868,0.839959587489532,0.27500704749987,0.344828496997441,0.565597175854225,0.575312330687437,0.464668267003444,0.20163386116965,0.831877241191673,0.400537929583729,0.970853654340484,0.356143810225275,0.443606651475615,0.344828496997441,2.09423606984577,0.22650852980868,0.475084882948783,0.250961573533219,0.333423733725192,0.748461233004036,0.748461233004036,0.321928094887362,0.650764559116902,0.0840642647884745,0.27500704749987,0.321928094887362,0.31034012061215,0.214124805352847,0.0426443374084937,0.400537929583729,0.189033824390017,0.0976107966264223,0.37851162325373,0.176322772640463,0.6959938131099,0.27500704749987,0.111031312388744,0.356143810225275,0.53605290024021,0.37851162325373,0.176322772640463,0.124328135002202,0.367371065648529,0.124328135002202,0.37851162325373,2.40599235967584,7.36211916672566,1.81966818349646,0.22650852980868,0.505890929729957,9.01836711554312,7.32535043318951,7.1377084374696,8.26762942788613,8.77251252878487,0.22650852980868,9.13468300468756,8.60043330836054,7.63154086734149,8.85760783608573,9.3379340433474,8.71942304817642,8.21509612097621,10.2730962237263,3.43028527297778,6.60733031374961,8.18695608197015,4.53480866123175,6.64255717959562,8.45252954467793,8.32503555703934,0.111031312388744,8.02192383855476,8.07660184861857,3.2585189247113,6.80812758745547,3.43829285157915,0.0426443374084937,0,0.0565835283663675,0.298658315564515,0.0840642647884745,0.01435529297707,8.23347587939019,7.22968404793913,1.43829285157915,7.9049055248782,8.76619759730084,7.01925711868108,7.33449676839042,7.15319733085508,5.79597469420667,8.8911153528326,8.39609097039437,7.73998307907973,8.19460913064368,9.43508681501686
3.65420637794429,0.0285691521967709,4.60407132366886,0.613531652917927,0.250961573533219,1.52606881166759,0.485426827170242,2.43028527297778,2.65992455840238,0.263034405833794,2.89917563048051,1.50080205305716,2.95233356636969,3.74200621086674,6.5915597458278,0.37851162325373,2.47248777146274,4.52544250601812,0.0976107966264223,0.650764559116902,4.91647664443772,5.08618931310448,0.622930350920177,0.321928094887362,3.30597052098439,2.35049724708413,1.97085365434048,0.0840642647884745,1.36737106564853,0.20163386116965,0.432959407276106,3.36036427654347,2.25701061820602,4.70929063572336,0.238786859587116,1.73552217729654,2.52606881166759,0.16349873228288,0.516015147003665,0.0426443374084937,1.02147972741045,3.57531233068744,1.18903382439002,1.09085343045111,0.356143810225275,0.344828496997441,3.93922657772821,1.0496307677246,0.422233000683048,5.23035674505615,0.333423733725192,0.286881147788161,0.0565835283663675,4.9159988517389,2.49825086752783,0.659924558402378,3.82680268428583,0.214124805352847,2.31034012061215,0.321928094887362,0.887525270741587,0.495695162624069,7.22872250762036,4.21023299009585,3.11270013274936,6.99943633715208,7.79187917325975,8.03088779930043,7.49745269597724,6.68706068833989,7.28697353052702,4.12598165385472,8.36062764619295,8.07408792947578,7.5347308606525,7.78868571061353,8.11894107272351,8.21271523509818,7.26594316076325,7.71170138448469,6.85187394467062,7.44012167872693,7.37356121552311,4.98868468677217,7.47500379394329,7.79200936864301,7.26528685756517,2.43295940727611,7.20408201217437,7.33404976759958,5.06695024392463,6.35614381022528,4.84699468696557,5.4643415327611,5.65764000520782,6.17751920259781,5.22727899446832,4.99050111136325,5.85748342828667,7.71314590249026,7.53379692629984,6.40735275114004,6.44625622988956,7.34171895202843,7.25804774830002,7.5933537709803,7.53558643635484,7.12153351734003,7.88989937649453,7.82432235099862,7.02834813418931,7.38180248316877,7.30642630560287
2.39506279951758,2.03562390973072,2.50589092972996,2.86789646399265,0.659924558402378,3.10936055940423,1.97452931248388,4.26528685756517,5.69348695749933,2.4905701304462,2.16027483140859,5.16108148227718,1.68706068833989,4.24564777363675,2.54349588342577,2.78450398292957,1.48542682717024,2.61588707391606,2.48542682717024,5.60969587286274,2.37573453858316,2.60407132366886,2.29572302453997,5.09676785471469,4.88849973551412,3.21567859660793,4.18269229751619,1.81147103052984,2.36457243229586,2.80322703643493,6.11665586158262,4.13010717865883,2.54843662469604,2.80529245560071,4.4594316186373,3.0232553523003,4.35825558670513,2.50080205305716,2.45680614923047,2.8094144442359,2.06695024392463,2.38681094647222,2.56803210477128,1.91073266190291,1.58014548442338,3.66789212523023,2.93168305705981,1.89530262133331,2.18586654531133,1.84799690655495,2.24792751344359,2.39780296186249,1.63691458035588,5.13832300405648,4.5465858290081,1.22032995487956,1.65992455840238,7.88996019965864,1.42223300068305,1.79493566280354,4.89578731646331,1.61823865559545,3.73443866613717,1.93734439215023,3.09423606984577,2.41953889151378,9.02649577792009,7.1606782132205,8.81698362325538,2.81966818349646,6.70362677086498,3.34056226902641,10.5299185281203,8.80596952747035,3.28392177230762,9.07424852334703,8.55887985347544,8.90412277677229,5.41040894985104,7.3319022338047,2.92789645372882,6.18189764310839,5.43596189543763,2.34482849699744,5.90977310414164,6.50700173276412,3.37016428054021,3.47767732756531,3.29425313644451,6.70071713282148,2.18903382439002,3.85099939471647,1.4594316186373,0.799087306074004,0.6959938131099,0.871843648509318,1.26303440583379,1.0071955014042,0.659924558402378,6.48880418737256,2.76977173924945,1.76128527336162,3.97911075501579,7.17901334610923,3.52105073690096,7.4213916318828,4.72519581722666,2.1407786557828,8.55918586578773,6.50620838930675,3.23572705983806,6.17592374206376,1.34482849699744
0.27500704749987,0.0565835283663675,0.189033824390017,3.45811948117451,0,0.0840642647884745,0.214124805352847,0.0285691521967709,0.298658315564515,0.20163386116965,2.27500704749987,6.04351949366274,2.59454854955035,4.65706830120158,3.28983446517751,2.26903314645524,0.831877241191673,1.55581615506164,0.16349873228288,4.10601323762212,6.65921102406819,0.27500704749987,4.80064109732908,5.01346225980656,1.26903314645524,0.839959587489532,0.992768430768924,0.111031312388744,0.704871964456353,3.92599941855622,0.613531652917927,4.20789285164133,3.55949181320504,0.22650852980868,0.55581615506164,0.01435529297707,4.65477921695952,0.124328135002202,1.46988597627446,0.641546029087524,4.28835856219366,0.400537929583729,0.298658315564515,3.6915341649192,2.98732086592925,1,3.16992500144231,0.722466024471091,0.978195629681652,0.20163386116965,6.36492255850577,0.111031312388744,1.38404980679516,4.06004738366994,3.91073266190291,0.070389327891398,2.02856915219677,0.137503523749935,1.1243281350022,0.0426443374084937,0.31034012061215,3.90785207184596,6.91802837879751,6.46008724011683,5.58856473740135,6.30651744524982,5.78240856492737,6.61072958653471,5.96878197383005,6.46352437327118,6.70473366267406,4.82781902461732,7.6191928918373,6.72246602447109,7.13216552547809,6.82081718186417,6.42425028608405,6.74738739965272,6.7209624338807,6.70057843214926,7.29728314146279,6.54859075054854,6.53667461756976,6.9367557052196,6.2149019101607,6.19436289072759,7.33002051583608,6.12412131182919,7.24469681780449,6.35843142862635,6.54843662469604,6.94860084749336,6.13914201914569,0,5.25361115194717,0,4.85099939471647,4.96855160336395,0.526068811667588,6.57470704641555,6.62380834772639,5.95884267524324,6.84071499114108,6.74832704753764,6.46368784220126,5.89457527317528,6.91157175172643,6.74173662382664,6.89820835250872,6.94520970865249,7.07873790918186,6.6435676219088,6.7235585614721
1.47508488294878,0.286881147788161,1.54596836910529,4.05224198118114,0.475084882948783,3.63807383718072,4.07296327155522,5.10223819393074,5.50175758573866,6.11478344724985,6.22689381357139,2.73335434061383,5.26491169307446,5.82273014794452,0.263034405833794,3.82883464946806,0.367371065648529,3.14567745519564,4.97452931248388,4.43229133824778,4.13504228623365,2.7158933705476,2.59931779369823,4.82476785314329,4.69320814891002,5.57924050057297,3.34766565630097,5.14608493861619,5.58766502110098,0.475084882948783,2.09761079662642,1.37295209791183,3.23266075679027,5.93757979967966,1.13093086982645,3.4541758931858,5.28392177230762,0.01435529297707,5.30852106219326,1.48026512205446,3.36176835941915,0,5.58736499093646,4.67863534782274,4.2861418728343,4.28095631383106,4.52794609890826,0.454175893185802,4.80632405739003,4.16671544496642,5.38543103719352,5.15583017155653,3.05831649559082,5.6940444130862,2.33913738491959,0.678071905112638,0.0976107966264223,1.40599235967584,2.8073549220576,6.48880418737256,0.879705766282288,3.36317107711924,0.137503523749935,0.356143810225275,2.24792751344359,0.01435529297707,0.189033824390017,0.01435529297707,0.400537929583729,0.01435529297707,0.0840642647884745,1.87970576628229,0.0426443374084937,0.0426443374084937,0.0976107966264223,0.0840642647884745,0.0840642647884745,0.16349873228288,0.16349873228288,0.01435529297707,0.22650852980868,0.0285691521967709,0.137503523749935,1.81966818349646,0.286881147788161,0.0565835283663675,0.0565835283663675,0.411426245726465,0.0840642647884745,0.16349873228288,0.0976107966264223,0.16349873228288,0.22650852980868,0,0,0,0,0,0,0.0285691521967709,0.150559676575381,0.0285691521967709,0.0565835283663675,0.070389327891398,0.263034405833794,0.0976107966264223,0.070389327891398,0.298658315564515,0.0426443374084937,0.0976107966264223,0,0.0840642647884745,0.0285691521967709
0.176322772640463,0,0,0.367371065648529,3.37295209791183,0.31034012061215,0.137503523749935,1.50589092972996,1.9560566524124,6.39694722007283,0.526068811667588,0.485426827170242,0.807354922057604,0.27500704749987,0.01435529297707,0.31034012061215,0,0,0.16349873228288,0,1.36737106564853,0.516015147003665,1,2.45680614923047,1.7311832415722,0.454175893185802,0.0285691521967709,0.526068811667588,2.63459326844576,0.176322772640463,0.16349873228288,0.0565835283663675,0.0426443374084937,0,0,0.070389327891398,0.286881147788161,0,2.0036022366802,2.57773093149008,1.28688114778816,0,0.641546029087524,2.88557436437143,1.18903382439002,0,0.27500704749987,0.0976107966264223,0.070389327891398,0.20163386116965,2.22342254993494,0.422233000683048,1.64616265715789,0.01435529297707,2.3305584000308,0,0,1.0496307677246,0.0426443374084937,1.28688114778816,1.95233356636969,0,0,0,0.01435529297707,0,0.321928094887362,0,0.238786859587116,0,0,0,0.0285691521967709,0,0,0,0,0,0,0,0,0,0,0,0.01435529297707,0.16349873228288,0,0,0,0.0976107966264223,0.0565835283663675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01435529297707,0,0,0,0,0,0.238786859587116
